time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-1.1670926414279492,-5.060755579422657,24.314899829484375,6.215346555853024,6.280252430108579,0.0,-0.8139807393236043,-3.166610941652141,5.546085442319141,0.004224794572677421,-0.0413322246845193,0.0,442.54000202636684,443.61935888712634,442.1512216468755,442.0195437654582
3.840000000000003,-1.2158867035903473,-5.252551832590918,24.651854723839268,6.216159515500058,6.278694453254097,0.0,-0.8122869739477984,-3.2265473809903966,5.685038604985326,0.027632335954722087,-0.005774512835973796,0.0,478.24718491516404,480.9480476083155,478.20593563143206,479.98586468053486
3.900000000000003,-1.2645615076068577,-5.447803543246769,24.995187461090435,6.21750163456759,6.27828752243952,0.0,-0.8101713759614122,-3.281735483972395,5.759017687154314,0.008926564661187578,-0.008877846560630346,0.0,461.52550749681285,461.2805703956223,461.97987506290565,460.50231206710134
3.960000000000003,-1.313125687379142,-5.646033425864351,25.33803162360785,6.218095538905114,6.2781796191041295,0.0,-0.8086105685705924,-3.325977538015728,5.669577905923276,0.011774501756010053,0.009535727538952585,0.0,407.80860846233264,409.45048388536287,409.9767136328661,410.22962137216
4.020000000000002,-1.3615842301352614,-5.8470912903887875,25.678125752626386,6.219002259772328,6.278599645935255,0.0,-0.8067162095052622,-3.375946137893892,5.66690229822388,0.02106718321886114,0.0013746853572086859,0.0,437.4375868309686,436.75722202718424,436.87257972033706,437.64678725726696
4.080000000000001,-1.40991829696968,-6.051376837112606,26.021708641247628,6.220291350842173,6.278944438285087,0.0,-0.8044447672745705,-3.43346888216643,5.785256909335697,0.022307295296017313,0.013304626814818431,0.0,473.6064847854036,474.5232477398439,474.8192180728693,474.9143334058576
4.14,-1.458135473231688,-6.258948228929406,26.369981399063104,6.222274979034843,6.279552376671152,0.0,-0.8028596657799709,-3.485479595903832,5.82365049960313,0.048740847875144606,0.0028824215301843418,0.0,451.82243587923836,450.9811100228303,450.3461972664555,452.4800496901451
4.199999999999998,-1.5062766134685612,-6.469447773711176,26.717809665674913,6.224941060250815,6.279823383062867,0.0,-0.8018608937020468,-3.5310496038920167,5.770946465505449,0.034019254448595326,0.007600164962961307,0.0,422.3576356881719,422.7643400262386,422.9928564456078,421.72409679267787
4.259999999999997,-1.5543626002684392,-6.682678144095044,27.062836175347243,6.227143724715315,6.281170259946844,0.0,-0.801083853479094,-3.576547671533673,5.730176605272179,0.04161299011709841,0.0421781019182029,0.0,425.4310984635912,428.38225324910815,424.22493311443554,424.87730610554064
4.319999999999996,-1.602428876377343,-6.898623711329531,27.405539913248372,6.2295761441361925,0.0008615366945949887,0.0,-0.8013432403628354,-3.621528306115368,5.693499904810286,0.03830435882357338,0.05751058583949836,0.0,426.76999574291693,428.07843224584343,425.82765197531086,425.54539509647606
4.379999999999995,-1.6505648641317685,-7.117425173423922,27.749435373604516,6.2318104310815166,0.004176288742106848,0.0,-0.803517385589202,-3.6716898683402053,5.769313987465276,0.03501603381232318,0.05028301580512033,0.0,460.50693773411615,459.93669342781396,463.27121526474104,463.01312214368534
4.439999999999993,-1.6988904009994,-7.339159007072167,28.09691301232973,6.233910566871886,0.006801425468602851,0.0,-0.8075982471890639,-3.7193087412930073,5.8130677905764525,0.034974713671471494,0.02563106710980936,0.0,453.7204417059538,451.7375129986218,452.4506964395667,452.44786841570385
4.499999999999992,-1.7475031136357735,-7.563714094568184,28.44677803324751,6.23628275696765,0.008115959592053024,0.0,-0.8129566486173402,-3.7657250821547086,5.848944605108844,0.04737632106913192,0.013171742379058918,0.0,451.3557700398203,450.34892061222337,449.7577849611846,450.76204823748515
4.559999999999991,-1.7964886671068674,-7.791185366945703,28.802302156850807,6.240059125909067,0.00917320443627112,0.0,-0.8199916602734503,-3.816331483047409,6.001119029841202,0.08330081234588486,0.025293798898198668,0.0,484.72902039468516,485.6391894597721,484.9314490554665,487.6252371715571
4.6199999999999894,-1.845864545351607,-8.021362178247339,29.16083012080267,6.245146232321369,0.01075612150409544,0.0,-0.8259973005945641,-3.855946250220227,5.9501923988907475,0.08759791923929477,0.028473689888086528,0.0,425.5336128675072,425.80597421347574,423.1991485359443,423.5752225422589
4.679999999999988,-1.8956674039340375,-8.253989591719721,29.5199880987693,6.251387967409363,0.012396846585369659,0.0,-0.8342580311595648,-3.8978276182535154,6.02148826127835,0.12513136040124162,0.024987959878147486,0.0,462.52901362506833,462.25450396309077,460.9693131007174,463.93468579604223
4.739999999999987,-1.9459379317272223,-8.488878923556856,29.878701130853756,6.259104452423326,0.014248498129584064,0.0,-0.8415600708528519,-3.931389988955008,5.936241248017742,0.13477909473267602,0.040579108133028285,0.0,412.11378676553323,413.49031678654933,412.1036523604507,412.97220561066035
4.799999999999986,-1.996765578237695,-8.725823951387007,30.238267856414943,6.267348405594863,0.017549872207782258,0.0,-0.8529936218061258,-3.966045139336788,6.048900801679211,0.1421777550698146,0.07438094654023415,0.0,472.14359034488757,474.7464198530531,474.2732505825792,474.8573927763235
4.859999999999984,-2.048321681997765,-8.964672700722907,30.602798705079074,6.276225331259841,0.022086790279932877,0.0,-0.8659643501461174,-3.994877163742583,6.102030674515391,0.1575174467114894,0.07797498614128578,0.0,456.2523151452466,456.54355558291286,456.7567177820913,457.99834079718
4.919999999999983,-2.100754245817529,-9.205106315391614,30.970995396616853,0.0024321276233685296,0.02629997715130461,0.0,-0.8822208166984631,-4.018789216172064,6.1710244066324,0.15449686494396625,0.04642487752972944,0.0,463.19399028852825,460.7089318598868,461.9844376791092,461.7683412045104
4.979999999999982,-2.1541670309068683,-9.446826710682508,31.34069053574332,0.01203032171630447,0.02861070801424681,0.0,-0.8984363645518453,-4.037883908301548,6.152463423152852,0.16912085617902203,0.013847672747488741,0.0,435.8020798317525,433.0705915849099,434.6174723868453,435.8663956553896
5.019999999999981,-2.190323347475537,-9.608553559458647,31.58624358673711,0.018769056001035622,0.02918168377795194,0.0,-0.9094109783531613,-4.048195287611832,6.125361635457029,0.16631618101925724,0.015487319579736026,0.0,427.6950175475697,427.904384741107,426.559109237348,426.22809031519506
